"sourceCode";"sourceName";"targetCode";"targetName"
"3107000019";"Fredrikstad LKS 19";"31073109";"Grønli"
"3107000020";"Fredrikstad LKS 20";"31071303";"Cicignon Nord"
"3107000020";"Fredrikstad LKS 20";"31071802";"Kapellfjellet"
"3107000020";"Fredrikstad LKS 20";"31071803";"Bilettberget"
"3107000020";"Fredrikstad LKS 20";"31071805";"Lahellemoen"
"3107000021";"Fredrikstad LKS 21";"31076304";"Moum"
"3107000021";"Fredrikstad LKS 21";"31076305";"Tofteberg"
"3107000021";"Fredrikstad LKS 21";"31076306";"Sundløkka"
"3107000021";"Fredrikstad LKS 21";"31076307";"Årum"
"3107000022";"Fredrikstad LKS 22";"31073110";"Rådalen"
"3107000022";"Fredrikstad LKS 22";"31073111";"Borredalen"
"3107000022";"Fredrikstad LKS 22";"31073206";"Nesskogen"
"3107000022";"Fredrikstad LKS 22";"31073207";"Hatteveien"
"3107000023";"Fredrikstad LKS 23";"31071107";"Gudevold"
"3107000023";"Fredrikstad LKS 23";"31071108";"Mineberget"
"3107000023";"Fredrikstad LKS 23";"31071109";"Prestelandet"
"3107000024";"Fredrikstad LKS 24";"31072002";"Lisleby Nord"
"3107000024";"Fredrikstad LKS 24";"31072004";"Nøkleby Syd"
"3107000024";"Fredrikstad LKS 24";"31072006";"Nøkleby Vest"
"3107000025";"Fredrikstad LKS 25";"31071807";"Bratthammeren"
"3107000025";"Fredrikstad LKS 25";"31071808";"Lillebæk"
"3107000025";"Fredrikstad LKS 25";"31071903";"Falchåsen"
"3107000026";"Fredrikstad LKS 26";"31071701";"Trara"
"3107000026";"Fredrikstad LKS 26";"31071804";"Damyr"
"3107000026";"Fredrikstad LKS 26";"31071806";"Hassingen"
"3107000027";"Fredrikstad LKS 27";"31075102";"Åle Nordre"
"3107000027";"Fredrikstad LKS 27";"31075105";"Kirkeby"
"3107000027";"Fredrikstad LKS 27";"31075202";"Åle Søndre"
"3107000027";"Fredrikstad LKS 27";"31075401";"Solbrekke"
"3107000027";"Fredrikstad LKS 27";"31075407";"Stene"
"3107000028";"Fredrikstad LKS 28";"31074202";"Glombo"
"3107000028";"Fredrikstad LKS 28";"31074203";"Huth"
"3107000028";"Fredrikstad LKS 28";"31074204";"Rød"
"3107000028";"Fredrikstad LKS 28";"31075204";"Krossnes"
"3107000029";"Fredrikstad LKS 29";"31071506";"Ambjørnrød - Krabberød Syd"
"3107000029";"Fredrikstad LKS 29";"31071507";"Ambjørnrød - Krabberød Nord"
"3107000029";"Fredrikstad LKS 29";"31075402";"Kjølberg"
"3107000030";"Fredrikstad LKS 30";"31075201";"Rød - Trondalen"
"3107000030";"Fredrikstad LKS 30";"31075205";"Rød - Okseviken"
"3107000031";"Fredrikstad LKS 31";"31071706";"Sandbæk"
"3107000031";"Fredrikstad LKS 31";"31071707";"Oredalen"
"3107000032";"Fredrikstad LKS 32";"31075206";"Viker"
"3107000032";"Fredrikstad LKS 32";"31075301";"Dale"
"3107000032";"Fredrikstad LKS 32";"31075303";"Møklegård"
"3107000032";"Fredrikstad LKS 32";"31075304";"Oksrød"
"3107000032";"Fredrikstad LKS 32";"31075305";"Slevik"
"3107000033";"Fredrikstad LKS 33";"31075306";"Vikane"
"3107000033";"Fredrikstad LKS 33";"31075406";"Bossum"
"3107000033";"Fredrikstad LKS 33";"31075501";"Rød Vestre"
"3107000033";"Fredrikstad LKS 33";"31075502";"Engalsvik"
"3107000034";"Fredrikstad LKS 34";"31071106";"Byens Marker"
"3107000034";"Fredrikstad LKS 34";"31071202";"Løkkeberg"
"3107000034";"Fredrikstad LKS 34";"31076301";"Haugsten"
"3107000035";"Fredrikstad LKS 35";"31076312";"Begby"
"3110000001";"Hvaler LKS 01";"31100101";"Nordre Sandøy - Singeløy"
"3110000001";"Hvaler LKS 01";"31100102";"Søndre Sandøy"
"3110000001";"Hvaler LKS 01";"31100103";"Herføl - Lauer"
"3110000001";"Hvaler LKS 01";"31100104";"Skjærhalden Vestre"
"3110000001";"Hvaler LKS 01";"31100105";"Skjærhalden Østre"
"3110000001";"Hvaler LKS 01";"31100106";"Brekke"
"3110000001";"Hvaler LKS 01";"31100107";"Kile"
"3110000001";"Hvaler LKS 01";"31100108";"Dammyr"
"3110000001";"Hvaler LKS 01";"31100109";"Storrød"
"3110000001";"Hvaler LKS 01";"31100201";"Asmaløy"
"3110000001";"Hvaler LKS 01";"31100202";"Nordre Spjærøy"
"3110000001";"Hvaler LKS 01";"31100203";"Søndre Spjærøy"
"3110000001";"Hvaler LKS 01";"31100204";"Utgård"
"3110000001";"Hvaler LKS 01";"31100205";"Skjelsbo - Langekil"
"3110000001";"Hvaler LKS 01";"31100206";"Papper"
"3110000001";"Hvaler LKS 01";"31100207";"Hauge"
"3112000001";"Råde LKS 01";"31120101";"Saltnes"
"3112000001";"Råde LKS 01";"31120102";"Spetalen"
"3112000001";"Råde LKS 01";"31120103";"Agnes"
"3112000001";"Råde LKS 01";"31120104";"Hestevold - Holme"
"3112000001";"Råde LKS 01";"31120105";"Tomb"
"3112000001";"Råde LKS 01";"31120106";"Heia - Oven"
"3112000001";"Råde LKS 01";"31120107";"Sognshøyda"
"3112000002";"Råde LKS 02";"31120108";"Haugesten"
"3112000002";"Råde LKS 02";"31120201";"Stensrød"
"3112000002";"Råde LKS 02";"31120202";"Skråtorp"
"3112000002";"Råde LKS 02";"31120203";"Karlshus"
"3112000002";"Råde LKS 02";"31120206";"Halvorsrød - Oksenøya"
"3112000003";"Råde LKS 03";"31120204";"Strømshaug"
"3112000003";"Råde LKS 03";"31120205";"Lundeby - Bjørnebekk"
"3112000003";"Råde LKS 03";"31120301";"Strømnes - Hissingby"
"3112000003";"Råde LKS 03";"31120302";"Haugan - Bekkhus"
"3112000003";"Råde LKS 03";"31120303";"Revhaug - Aakeberg"
"3112000003";"Råde LKS 03";"31120304";"Missingmyr - Slangsvold"
"3112000003";"Råde LKS 03";"31120305";"Borge - Gillingsrød"
"3114000001";"Våler (Østfold) LKS 01";"31140106";"Bjerke"
"3114000001";"Våler (Østfold) LKS 01";"31140107";"Veidal"
"3114000001";"Våler (Østfold) LKS 01";"31140108";"Syverød"
"3114000001";"Våler (Østfold) LKS 01";"31140109";"Vestland"
"3114000001";"Våler (Østfold) LKS 01";"31140110";"Kirkebygden"
"3114000001";"Våler (Østfold) LKS 01";"31140111";"Gyller"
"3114000001";"Våler (Østfold) LKS 01";"31140112";"Kjesebotn"
"3114000001";"Våler (Østfold) LKS 01";"31140113";"Våk"
"3114000001";"Våler (Østfold) LKS 01";"31140114";"Texnæs"
"3114000002";"Våler (Østfold) LKS 02";"31140101";"Brokhaug"
"3114000002";"Våler (Østfold) LKS 02";"31140102";"Vastvet"
"3114000002";"Våler (Østfold) LKS 02";"31140103";"Ingulstad"
"3114000002";"Våler (Østfold) LKS 02";"31140104";"Eng"
"3114000002";"Våler (Østfold) LKS 02";"31140105";"Lunder"
"3114000002";"Våler (Østfold) LKS 02";"31140115";"Vassbygda"
"3116000001";"Skiptvet LKS 01";"31160101";"Vidnes"
"3116000001";"Skiptvet LKS 01";"31160102";"Hønstvet"
"3116000001";"Skiptvet LKS 01";"31160103";"Åmot"
"3116000001";"Skiptvet LKS 01";"31160104";"Karlsrud"
"3116000001";"Skiptvet LKS 01";"31160105";"Meieribyen"
"3116000001";"Skiptvet LKS 01";"31160106";"Holstad"
"3116000001";"Skiptvet LKS 01";"31160107";"Haugen"
"3116000001";"Skiptvet LKS 01";"31160108";"Vamnes"
"3116000001";"Skiptvet LKS 01";"31160109";"Vister"
"3116000001";"Skiptvet LKS 01";"31160110";"Lund"
"3118000001";"Indre Østfold LKS 01";"31180306";"Øvre Askim"
"3118000001";"Indre Østfold LKS 01";"31180709";"Øierud Øst"
"3118000001";"Indre Østfold LKS 01";"31180903";"Ørken"
"3118000001";"Indre Østfold LKS 01";"31180905";"Lundeby"
"3118000001";"Indre Østfold LKS 01";"31180906";"Myrvold"
"3118000001";"Indre Østfold LKS 01";"31181102";"Stegen"
"3118000001";"Indre Østfold LKS 01";"31181504";"Gåpårud"
"3118000001";"Indre Østfold LKS 01";"31181507";"Jørgentvedt"
"3118000001";"Indre Østfold LKS 01";"31181601";"Risbråte"
"3118000001";"Indre Østfold LKS 01";"31181602";"Hamnås"
"3118000001";"Indre Østfold LKS 01";"31181603";"Bingen"
"3118000001";"Indre Østfold LKS 01";"31181604";"Årstad"
"3118000001";"Indre Østfold LKS 01";"31181701";"Måstad"
"3118000001";"Indre Østfold LKS 01";"31181703";"Skjenneberg"
"3118000001";"Indre Østfold LKS 01";"31181704";"Håkås"
"3118000001";"Indre Østfold LKS 01";"31181705";"Hvammer"
"3118000001";"Indre Østfold LKS 01";"31181706";"Fjell"
"3118000002";"Indre Østfold LKS 02";"31180101";"Skjolden - Oraug"
"3118000002";"Indre Østfold LKS 02";"31181107";"Lund"
"3118000002";"Indre Østfold LKS 02";"31181111";"Glende"
"3118000002";"Indre Østfold LKS 02";"31181112";"Løken"
"3118000002";"Indre Østfold LKS 02";"31181113";"Tunby"
"3118000002";"Indre Østfold LKS 02";"31181114";"Dæhli"
"3118000002";"Indre Østfold LKS 02";"31181116";"Heli - Trollerud"
"3118000003";"Indre Østfold LKS 03";"31180104";"Frosterud"
"3118000003";"Indre Østfold LKS 03";"31180105";"Gurud"
"3118000003";"Indre Østfold LKS 03";"31180201";"Tornerud"
"3118000003";"Indre Østfold LKS 03";"31180202";"Sentrum Nord"
"3118000003";"Indre Østfold LKS 03";"31180203";"Sentrum Syd"
"3118000004";"Indre Østfold LKS 04";"31180304";"Grøtvedt"
"3118000004";"Indre Østfold LKS 04";"31180402";"Trippestad"
"3118000004";"Indre Østfold LKS 04";"31180403";"Grønlund"
"3118000005";"Indre Østfold LKS 05";"31180102";"Kykkelsrud"
"3118000005";"Indre Østfold LKS 05";"31180103";"Kråkåsen"
"3118000005";"Indre Østfold LKS 05";"31180301";"Solbergfoss"
"3118000005";"Indre Østfold LKS 05";"31180302";"Gudim - Onstad"
"3118000005";"Indre Østfold LKS 05";"31181101";"Vassbygda"
"3118000005";"Indre Østfold LKS 05";"31181103";"Kåtorp"
"3118000005";"Indre Østfold LKS 05";"31181104";"Vien"
"3118000005";"Indre Østfold LKS 05";"31181105";"Hylli"
"3118000006";"Indre Østfold LKS 06";"31180401";"Fusk - Mørkved"
"3118000006";"Indre Østfold LKS 06";"31180502";"Vamma"
"3118000006";"Indre Østfold LKS 06";"31180706";"Høye"
"3118000006";"Indre Østfold LKS 06";"31180707";"Slitu Vest"
"3118000006";"Indre Østfold LKS 06";"31180710";"Øierud Vest"
"3118000006";"Indre Østfold LKS 06";"31181501";"Tosebygda"
"3118000006";"Indre Østfold LKS 06";"31181506";"Tveiten"
"3118000007";"Indre Østfold LKS 07";"31181201";"Stokstad"
"3118000007";"Indre Østfold LKS 07";"31181202";"Svikebøl"
"3118000007";"Indre Østfold LKS 07";"31181203";"Myra"
"3118000007";"Indre Østfold LKS 07";"31181204";"Tomter Nord"
"3118000007";"Indre Østfold LKS 07";"31181205";"Tomter Sør"
"3118000007";"Indre Østfold LKS 07";"31181206";"Bliksland"
"3118000007";"Indre Østfold LKS 07";"31181303";"Elvestad"
"3118000008";"Indre Østfold LKS 08";"31180604";"Mysen 1"
"3118000008";"Indre Østfold LKS 08";"31180605";"Mysen 2"
"3118000008";"Indre Østfold LKS 08";"31180606";"Heggin"
"3118000008";"Indre Østfold LKS 08";"31180708";"Slitu Øst"
"3118000008";"Indre Østfold LKS 08";"31181005";"Mysen 4"
"3118000008";"Indre Østfold LKS 08";"31181006";"Mysen 3"
"3118000009";"Indre Østfold LKS 09";"31181115";"Mørk"
"3118000009";"Indre Østfold LKS 09";"31181302";"Holt"
"3118000009";"Indre Østfold LKS 09";"31181304";"Hagen"
"3118000009";"Indre Østfold LKS 09";"31181401";"Eng"
"3118000009";"Indre Østfold LKS 09";"31181402";"Bråte"
"3118000009";"Indre Østfold LKS 09";"31181403";"Tønnerud"
"3118000010";"Indre Østfold LKS 10";"31180607";"Folkenborg Vest"
"3118000010";"Indre Østfold LKS 10";"31180608";"Folkenborg Øst"
"3118000010";"Indre Østfold LKS 10";"31180801";"Åsgård"
"3118000010";"Indre Østfold LKS 10";"31180901";"Homstvedt"
"3118000010";"Indre Østfold LKS 10";"31180902";"Vister"
"3118000011";"Indre Østfold LKS 11";"31180602";"Mysen 8"
"3118000011";"Indre Østfold LKS 11";"31180603";"Mysen 7"
"3118000011";"Indre Østfold LKS 11";"31181002";"Åslia"
"3118000011";"Indre Østfold LKS 11";"31181003";"Mysen 6"
"3118000011";"Indre Østfold LKS 11";"31181004";"Mysen 5"
"3118000012";"Indre Østfold LKS 12";"31181502";"Haugland"
"3118000012";"Indre Østfold LKS 12";"31181503";"Kirkebygda"
"3118000012";"Indre Østfold LKS 12";"31181505";"Skjønhaug"
"3118000012";"Indre Østfold LKS 12";"31181702";"Olberg"
"3118000013";"Indre Østfold LKS 13";"31180601";"Mona"
"3118000013";"Indre Østfold LKS 13";"31181001";"Momarken"
"3118000013";"Indre Østfold LKS 13";"31181007";"Opsahl"
"3118000013";"Indre Østfold LKS 13";"31181008";"Kirkås - Enga"
"3118000014";"Indre Østfold LKS 14";"31181106";"Løvestad"
"3118000014";"Indre Østfold LKS 14";"31181117";"Myrer"
"3118000014";"Indre Østfold LKS 14";"31181301";"Knapstad"
"3118000015";"Indre Østfold LKS 15";"31180701";"Hen"
"3118000015";"Indre Østfold LKS 15";"31180702";"Eidsberg"
"3118000015";"Indre Østfold LKS 15";"31180703";"Ty"
"3118000015";"Indre Østfold LKS 15";"31180704";"Lysaker"
"3118000015";"Indre Østfold LKS 15";"31180705";"Kolstad"
"3118000015";"Indre Østfold LKS 15";"31180802";"Lunde"
"3118000015";"Indre Østfold LKS 15";"31180803";"Bøli"
"3118000015";"Indre Østfold LKS 15";"31180804";"Lytomt"
"3118000015";"Indre Østfold LKS 15";"31180805";"Sviu"
"3118000015";"Indre Østfold LKS 15";"31180806";"Rånås"
"3118000015";"Indre Østfold LKS 15";"31180904";"Melleby"
"3118000016";"Indre Østfold LKS 16";"31181108";"Grini"
"3118000016";"Indre Østfold LKS 16";"31181109";"Husa"
"3118000016";"Indre Østfold LKS 16";"31181110";"Sølvberg"
"3118000017";"Indre Østfold LKS 17";"31180404";"Hoen"
"3118000017";"Indre Østfold LKS 17";"31180501";"Løken - Katralen"
"3118000017";"Indre Østfold LKS 17";"31180503";"Gjellestad"
"3118000018";"Indre Østfold LKS 18";"31180206";"Bakkegata"
"3118000018";"Indre Østfold LKS 18";"31180303";"Haugtomt"
"3118000018";"Indre Østfold LKS 18";"31180305";"Dramstad"
"3118000019";"Indre Østfold LKS 19";"31180204";"Magnhildrud"
"3118000019";"Indre Østfold LKS 19";"31180205";"Blunkeslett"
"3120000001";"Rakkestad LKS 01";"31200101";"Skantebygda"
"3120000001";"Rakkestad LKS 01";"31200102";"Vestre Os"
"3120000001";"Rakkestad LKS 01";"31200103";"Nordre Os"
"3120000001";"Rakkestad LKS 01";"31200105";"Østre Os"
"3120000001";"Rakkestad LKS 01";"31200107";"Stemme"
"3120000001";"Rakkestad LKS 01";"31200109";"Vestby"
"3120000001";"Rakkestad LKS 01";"31200110";"Kirkegrenda"
"3120000001";"Rakkestad LKS 01";"31200115";"Kaaen - Fladberg"
"3120000001";"Rakkestad LKS 01";"31200116";"Gjulem"
"3120000001";"Rakkestad LKS 01";"31200117";"Gjølstad"
"3120000001";"Rakkestad LKS 01";"31200118";"Budalen"
"3120000001";"Rakkestad LKS 01";"31200201";"Mellomdalen"
"3120000001";"Rakkestad LKS 01";"31200202";"Tjernes"
"3120000001";"Rakkestad LKS 01";"31200203";"Tjernesåsen"
"3120000001";"Rakkestad LKS 01";"31200204";"Ås"
"3120000001";"Rakkestad LKS 01";"31200205";"Kilebu"
"3120000001";"Rakkestad LKS 01";"31200206";"Sandbekk"
"3120000001";"Rakkestad LKS 01";"31200207";"Fjell"
"3120000001";"Rakkestad LKS 01";"31200208";"Vatvet - Erte"
"3120000001";"Rakkestad LKS 01";"31200209";"Haug - Stensrud"
"3120000001";"Rakkestad LKS 01";"31200210";"Harlem"
"3120000001";"Rakkestad LKS 01";"31200211";"Degernes Sentrum"
"3120000001";"Rakkestad LKS 01";"31200212";"Kirkeng - Sveen"
"3120000001";"Rakkestad LKS 01";"31200213";"Førrisdal"
"3120000001";"Rakkestad LKS 01";"31200214";"Nærby"
"3120000001";"Rakkestad LKS 01";"31200215";"Bredholt"
"3120000001";"Rakkestad LKS 01";"31200216";"Ytterskogen"
"3120000001";"Rakkestad LKS 01";"31200217";"Sørbyåsen"
"3120000002";"Rakkestad LKS 02";"31200104";"Heia"
"3120000002";"Rakkestad LKS 02";"31200106";"Holøsåsen"
"3120000002";"Rakkestad LKS 02";"31200108";"Mjørud"
"3120000002";"Rakkestad LKS 02";"31200111";"Gudim Nordre"
"3120000002";"Rakkestad LKS 02";"31200112";"Gudim Søndre"
"3120000002";"Rakkestad LKS 02";"31200113";"Rakkestad Sentrum"
"3120000002";"Rakkestad LKS 02";"31200114";"Bergenhus"
"3122000001";"Marker LKS 01";"31220101";"Søgård"
"3122000001";"Marker LKS 01";"31220102";"Otteid"
"3122000001";"Marker LKS 01";"31220103";"Granerud"
"3122000001";"Marker LKS 01";"31220104";"Eng"
"3122000001";"Marker LKS 01";"31220105";"Ledeng"
"3122000001";"Marker LKS 01";"31220106";"Krossby i Øymark"
"3122000001";"Marker LKS 01";"31220107";"Kilebu"
"3122000001";"Marker LKS 01";"31220108";"Neset"
"3122000001";"Marker LKS 01";"31220109";"Torpåsen"
"3122000001";"Marker LKS 01";"31220110";"Moen"
"3122000001";"Marker LKS 01";"31220111";"Lie"
"3122000001";"Marker LKS 01";"31220201";"Krossby i Rødenes"
"3122000001";"Marker LKS 01";"31220202";"Klund"
"3122000001";"Marker LKS 01";"31220203";"Ulfsby"
"3122000001";"Marker LKS 01";"31220204";"Klokkerud"
"3124000001";"Aremark LKS 01";"31240101";"Bergstrøm"
"3124000001";"Aremark LKS 01";"31240102";"Ara - Le"
"3124000001";"Aremark LKS 01";"31240103";"Fosby"
"3124000001";"Aremark LKS 01";"31240104";"Bjørkebekk"
"3124000001";"Aremark LKS 01";"31240105";"Kvisler"
"3124000001";"Aremark LKS 01";"31240106";"Holt"
"3201000001";"Bærum LKS 01";"32011403";"Sandvika - Valler 03"
"3201000001";"Bærum LKS 01";"32011706";"Dønski - Rud 06"
"3201000001";"Bærum LKS 01";"32011711";"Dønski - Rud 11"
"3201000001";"Bærum LKS 01";"32011713";"Dønski - Rud 13"
"3201000001";"Bærum LKS 01";"32011804";"Kolsås 04"
"3201000001";"Bærum LKS 01";"32011808";"Kolsås 08"
"3201000001";"Bærum LKS 01";"32011809";"Kolsås 09"
"3201000001";"Bærum LKS 01";"32011811";"Kolsås 11"
"3201000001";"Bærum LKS 01";"32011812";"Kolsås 12"
"3201000001";"Bærum LKS 01";"32011813";"Kolsås 13"
"3201000001";"Bærum LKS 01";"32011815";"Kolsås 15"
"3201000002";"Bærum LKS 02";"32010404";"Grav 04"
"3201000002";"Bærum LKS 02";"32010405";"Grav 05"
"3201000002";"Bærum LKS 02";"32010414";"Grav 14"
"3201000002";"Bærum LKS 02";"32010418";"Grav 18"
"3201000002";"Bærum LKS 02";"32010419";"Grav 19"
"3201000002";"Bærum LKS 02";"32010424";"Grav 24"
"3201000002";"Bærum LKS 02";"32010428";"Grav 28"
"3201000002";"Bærum LKS 02";"32010429";"Grav 29"
"3201000002";"Bærum LKS 02";"32010430";"Grav 30"
"3201000002";"Bærum LKS 02";"32010512";"Hosle Sør 12"
"3201000002";"Bærum LKS 02";"32010513";"Hosle Sør 13"
"3201000002";"Bærum LKS 02";"32010514";"Hosle Sør 14"
"3201000002";"Bærum LKS 02";"32010515";"Hosle Sør 15"
"3201000002";"Bærum LKS 02";"32010516";"Hosle Sør 16"
"3201000003";"Bærum LKS 03";"32012107";"Bærums Verk 07"
"3201000003";"Bærum LKS 03";"32012108";"Bærums Verk 08"
"3201000003";"Bærum LKS 03";"32012109";"Bærums Verk 09"
"3201000003";"Bærum LKS 03";"32012111";"Bærums Verk 11"
"3201000003";"Bærum LKS 03";"32012113";"Bærums Verk 13"
"3201000003";"Bærum LKS 03";"32012114";"Bærums Verk 14"
"3201000003";"Bærum LKS 03";"32012115";"Bærums Verk 15"
"3201000004";"Bærum LKS 04";"32010101";"Østerås - Eiksmarka 01"
"3201000004";"Bærum LKS 04";"32010102";"Østerås - Eiksmarka 02"
"3201000004";"Bærum LKS 04";"32010103";"Østerås - Eiksmarka 03"
"3201000004";"Bærum LKS 04";"32010105";"Østerås - Eiksmarka 05"
"3201000004";"Bærum LKS 04";"32010106";"Østerås - Eiksmarka 06"
"3201000004";"Bærum LKS 04";"32010107";"Østerås - Eiksmarka 07"
"3201000004";"Bærum LKS 04";"32010301";"Voll 01"
"3201000004";"Bærum LKS 04";"32010302";"Voll 02"
"3201000004";"Bærum LKS 04";"32010303";"Voll 03"
"3201000004";"Bærum LKS 04";"32010304";"Voll 04"
"3201000004";"Bærum LKS 04";"32010305";"Voll 05"
"3201000004";"Bærum LKS 04";"32010306";"Voll 06"
"3201000004";"Bærum LKS 04";"32010308";"Voll 08"
"3201000004";"Bærum LKS 04";"32010309";"Voll 09"
"3201000005";"Bærum LKS 05";"32010609";"Jar 09"
"3201000005";"Bærum LKS 05";"32010708";"Lysaker 08"
"3201000005";"Bærum LKS 05";"32010709";"Lysaker 09"
"3201000005";"Bærum LKS 05";"32010903";"Stabekk 03"
"3201000005";"Bærum LKS 05";"32010905";"Stabekk 05"
"3201000005";"Bærum LKS 05";"32010906";"Stabekk 06"
"3201000005";"Bærum LKS 05";"32011018";"Høvik 18"
"3201000006";"Bærum LKS 06";"32010501";"Hosle Sør 01"
"3201000006";"Bærum LKS 06";"32011207";"Haslum 07"
"3201000006";"Bærum LKS 06";"32011216";"Haslum 16"
"3201000006";"Bærum LKS 06";"32011217";"Haslum 17"
"3201000006";"Bærum LKS 06";"32011218";"Haslum 18"
"3201000006";"Bærum LKS 06";"32011304";"Østre Bærumsmarka 04"
"3201000006";"Bærum LKS 06";"32011716";"Dønski - Rud 16"
"3201000006";"Bærum LKS 06";"32011803";"Kolsås 03"
"3201000006";"Bærum LKS 06";"32011805";"Kolsås 05"
"3201000006";"Bærum LKS 06";"32011806";"Kolsås 06"
"3201000006";"Bærum LKS 06";"32011807";"Kolsås 07"
"3201000006";"Bærum LKS 06";"32011810";"Kolsås 10"
"3201000006";"Bærum LKS 06";"32011814";"Kolsås 14"
"3201000006";"Bærum LKS 06";"32011817";"Kolsås 17"
"3201000006";"Bærum LKS 06";"32011822";"Kolsås 22"
"3201000006";"Bærum LKS 06";"32012101";"Bærums Verk 01"
"3201000006";"Bærum LKS 06";"32012106";"Bærums Verk 06"
"3201000006";"Bærum LKS 06";"32012123";"Bærums Verk 23"
"3201000006";"Bærum LKS 06";"32012201";"Lommedalen 01"
"3201000007";"Bærum LKS 07";"32010603";"Jar 03"
"3201000007";"Bærum LKS 07";"32010604";"Jar 04"
"3201000007";"Bærum LKS 07";"32010606";"Jar 06"
"3201000007";"Bærum LKS 07";"32010608";"Jar 08"
"3201000007";"Bærum LKS 07";"32010611";"Jar 11"
"3201000007";"Bærum LKS 07";"32010612";"Jar 12"
"3201000007";"Bærum LKS 07";"32010614";"Jar 14"
"3201000007";"Bærum LKS 07";"32010617";"Jar 17"
"3201000007";"Bærum LKS 07";"32010618";"Jar 18"
"3201000008";"Bærum LKS 08";"32011005";"Høvik 05"
"3201000008";"Bærum LKS 08";"32011007";"Høvik 07"
"3201000008";"Bærum LKS 08";"32011008";"Høvik 08"
"3201000008";"Bærum LKS 08";"32011009";"Høvik 09"
"3201000008";"Bærum LKS 08";"32011010";"Høvik 10"
"3201000008";"Bærum LKS 08";"32011011";"Høvik 11"
"3201000008";"Bærum LKS 08";"32011014";"Høvik 14"
