levekaar,lksnavn,grunnkrets
3207000023,Nordre Follo LKS 23,32070707
3207000023,Nordre Follo LKS 23,32070710
3207000023,Nordre Follo LKS 23,32070711
3207000023,Nordre Follo LKS 23,32070713
3207000023,Nordre Follo LKS 23,32070714
3207000024,Nordre Follo LKS 24,32071003
3207000024,Nordre Follo LKS 24,32071006
3209000001,Ullensaker LKS 01,32090303
3209000001,Ullensaker LKS 01,32090304
3209000001,Ullensaker LKS 01,32090305
3209000001,Ullensaker LKS 01,32090702
3209000001,Ullensaker LKS 01,32090703
3209000001,Ullensaker LKS 01,32090704
3209000001,Ullensaker LKS 01,32090705
3209000001,Ullensaker LKS 01,32090804
3209000001,Ullensaker LKS 01,32090805
3209000002,Ullensaker LKS 02,32090104
3209000002,Ullensaker LKS 02,32090105
3209000002,Ullensaker LKS 02,32090110
3209000002,Ullensaker LKS 02,32090111
3209000002,Ullensaker LKS 02,32090112
3209000002,Ullensaker LKS 02,32090113
3209000003,Ullensaker LKS 03,32090213
3209000003,Ullensaker LKS 03,32090402
3209000003,Ullensaker LKS 03,32090403
3209000003,Ullensaker LKS 03,32090501
3209000003,Ullensaker LKS 03,32090503
3209000003,Ullensaker LKS 03,32090602
3209000004,Ullensaker LKS 04,32090215
3209000004,Ullensaker LKS 04,32090216
3209000004,Ullensaker LKS 04,32090306
3209000004,Ullensaker LKS 04,32090307
3209000004,Ullensaker LKS 04,32090807
3209000005,Ullensaker LKS 05,32090211
3209000005,Ullensaker LKS 05,32090701
3209000005,Ullensaker LKS 05,32090806
3209000006,Ullensaker LKS 06,32090209
3209000006,Ullensaker LKS 06,32090212
3209000006,Ullensaker LKS 06,32090401
3209000006,Ullensaker LKS 06,32090404
3209000006,Ullensaker LKS 06,32090502
3209000007,Ullensaker LKS 07,32090101
3209000007,Ullensaker LKS 07,32090102
3209000007,Ullensaker LKS 07,32090103
3209000007,Ullensaker LKS 07,32090106
3209000007,Ullensaker LKS 07,32090109
3209000008,Ullensaker LKS 08,32090601
3209000008,Ullensaker LKS 08,32090603
3209000008,Ullensaker LKS 08,32090604
3209000008,Ullensaker LKS 08,32090605
3209000009,Ullensaker LKS 09,32090219
3209000009,Ullensaker LKS 09,32090220
3209000009,Ullensaker LKS 09,32090221
3209000010,Ullensaker LKS 10,32090108
3209000010,Ullensaker LKS 10,32090204
3209000010,Ullensaker LKS 10,32090214
3209000011,Ullensaker LKS 11,32090206
3209000011,Ullensaker LKS 11,32090217
3209000011,Ullensaker LKS 11,32090218
3209000012,Ullensaker LKS 12,32090201
3209000012,Ullensaker LKS 12,32090222
3209000013,Ullensaker LKS 13,32090802
3209000013,Ullensaker LKS 13,32090803
3209000014,Ullensaker LKS 14,32090302
3209000015,Ullensaker LKS 15,32090208
3209000015,Ullensaker LKS 15,32090210
3212000001,Nesodden LKS 01,32120301
3212000001,Nesodden LKS 01,32120302
3212000001,Nesodden LKS 01,32120303
3212000001,Nesodden LKS 01,32120304
3212000001,Nesodden LKS 01,32120501
3212000001,Nesodden LKS 01,32120605
3212000002,Nesodden LKS 02,32120203
3212000002,Nesodden LKS 02,32120204
3212000002,Nesodden LKS 02,32120206
3212000002,Nesodden LKS 02,32120207
3212000002,Nesodden LKS 02,32120208
3212000002,Nesodden LKS 02,32120209
3212000002,Nesodden LKS 02,32120210
3212000002,Nesodden LKS 02,32120212
